id,label
23598,1
23599,0
23600,1
23601,0
23602,1
23603,1
23604,0
23605,1
23606,1
23607,1
23608,1
23609,1
23610,1
23611,1
23612,1
23613,1
23614,0
23615,0
23616,1
23617,0
23618,1
23619,0
23620,0
23621,0
23622,0
23623,1
23624,1
23625,1
23626,1
23627,0
23628,1
23629,1
23630,1
23631,0
23632,1
23633,1
23634,1
23635,0
23636,1
23637,1
23638,0
23639,1
23640,0
23641,1
23642,1
23643,1
23644,1
23645,0
23646,0
23647,1
23648,0
23649,0
23650,1
23651,1
23652,1
23653,0
23654,0
23655,1
23656,1
23657,0
23658,1
23659,1
23660,0
23661,0
23662,1
23663,1
23664,1
23665,1
23666,1
23667,0
23668,1
23669,1
23670,0
23671,0
23672,1
23673,1
23674,1
23675,0
23676,0
23677,0
23678,0
23679,0
23680,0
23681,1
23682,1
23683,1
23684,0
23685,1
23686,0
23687,1
23688,0
23689,0
23690,1
23691,1
23692,0
23693,1
23694,1
23695,1
23696,1
23697,1
23698,1
23699,1
23700,0
23701,1
23702,0
23703,1
23704,0
23705,0
23706,0
23707,1
23708,1
23709,0
23710,0
23711,0
23712,1
23713,0
23714,0
23715,1
23716,0
23717,1
23718,0
23719,0
23720,0
23721,0
23722,0
23723,1
23724,0
23725,1
23726,1
23727,0
23728,0
23729,1
23730,1
23731,1
23732,1
23733,0
23734,1
23735,0
23736,0
23737,0
23738,1
23739,0
23740,1
23741,0
23742,0
23743,0
23744,1
23745,0
23746,1
23747,0
23748,0
23749,1
23750,0
23751,0
23752,1
23753,0
23754,0
23755,1
23756,1
23757,0
23758,0
23759,1
23760,1
23761,0
23762,1
23763,1
23764,0
23765,0
23766,0
23767,1
23768,1
23769,0
23770,1
23771,1
23772,1
23773,1
23774,0
23775,1
23776,1
23777,1
23778,0
23779,0
23780,1
23781,1
23782,0
23783,0
23784,0
23785,1
23786,1
23787,0
23788,1
23789,0
23790,1
23791,0
23792,1
23793,1
23794,1
23795,0
23796,1
23797,1
23798,0
23799,1
23800,1
23801,1
23802,0
23803,1
23804,1
23805,1
23806,0
23807,1
23808,1
23809,1
23810,1
23811,1
23812,1
23813,0
23814,1
23815,0
23816,0
23817,0
23818,0
23819,0
23820,0
23821,0
23822,0
23823,0
23824,1
23825,0
23826,0
23827,0
23828,0
23829,0
23830,0
23831,0
23832,1
23833,1
23834,0
23835,0
23836,0
23837,0
23838,1
23839,1
23840,0
23841,0
23842,0
23843,0
23844,0
23845,0
23846,1
23847,0
23848,1
23849,0
23850,1
23851,0
23852,1
23853,1
23854,1
23855,0
23856,1
23857,1
23858,1
23859,0
23860,1
23861,1
23862,0
23863,0
23864,1
23865,0
23866,0
23867,1
23868,0
23869,1
23870,0
23871,1
23872,0
23873,0
23874,1
23875,1
23876,1
23877,0
23878,0
23879,1
23880,1
23881,0
23882,0
23883,1
23884,1
23885,0
23886,1
23887,1
23888,1
23889,0
23890,0
23891,1
23892,0
23893,0
23894,0
23895,1
23896,0
23897,0
23898,0
23899,1
23900,1
23901,1
23902,1
23903,0
23904,1
23905,1
23906,0
23907,0
23908,0
23909,0
23910,1
23911,1
23912,0
23913,0
23914,0
23915,0
23916,1
23917,1
23918,1
23919,0
23920,1
23921,0
23922,1
23923,0
23924,1
23925,0
23926,0
23927,0
23928,0
23929,0
23930,0
23931,1
23932,1
23933,0
23934,1
23935,1
23936,0
23937,0
23938,1
23939,0
23940,1
23941,1
23942,1
23943,1
23944,1
23945,0
23946,0
23947,0
23948,0
23949,1
23950,1
23951,1
23952,0
23953,0
23954,0
23955,1
23956,1
23957,1
23958,0
23959,0
23960,1
23961,0
23962,0
23963,0
23964,1
23965,1
23966,1
23967,0
23968,0
23969,1
23970,0
23971,0
23972,0
23973,1
23974,0
23975,1
23976,1
23977,0
23978,0
23979,1
23980,1
23981,1
23982,0
23983,1
23984,1
23985,0
23986,0
23987,0
23988,0
23989,1
23990,1
23991,1
23992,1
23993,0
23994,1
23995,0
23996,0
23997,1
23998,1
23999,1
24000,0
24001,1
24002,1
24003,1
24004,0
24005,1
24006,1
24007,0
24008,0
24009,0
24010,0
24011,0
24012,1
24013,0
24014,1
24015,0
24016,1
24017,0
24018,1
24019,1
24020,1
24021,0
24022,0
24023,0
24024,1
24025,0
24026,1
24027,0
24028,0
24029,1
24030,1
24031,0
24032,0
24033,0
24034,1
24035,1
24036,0
24037,1
24038,1
24039,1
24040,1
24041,0
24042,0
24043,0
24044,1
24045,1
24046,1
24047,1
24048,0
24049,0
24050,0
24051,0
24052,0
24053,1
24054,1
24055,0
24056,1
24057,1
24058,1
24059,1
24060,0
24061,0
24062,0
24063,1
24064,0
24065,1
24066,1
24067,1
24068,1
24069,0
24070,0
24071,1
24072,1
24073,0
24074,1
24075,1
24076,1
24077,0
24078,1
24079,0
24080,0
24081,1
24082,0
24083,0
24084,1
24085,0
24086,0
24087,1
24088,1
24089,1
24090,0
24091,0
24092,1
24093,1
24094,0
24095,1
24096,0
24097,1
24098,0
24099,1
24100,1
24101,0
24102,0
24103,1
24104,1
24105,1
24106,0
24107,1
24108,1
24109,0
24110,1
24111,0
24112,0
24113,1
24114,0
24115,0
24116,1
24117,1
24118,1
24119,0
24120,1
24121,1
24122,0
24123,0
24124,0
24125,0
24126,0
24127,1
24128,0
24129,0
24130,0
24131,0
24132,1
24133,1
24134,1
24135,0
24136,1
24137,0
24138,0
24139,1
24140,0
24141,1
24142,1
24143,0
24144,1
24145,1
24146,0
24147,1
24148,1
24149,0
24150,0
24151,0
24152,1
24153,1
24154,0
24155,1
24156,1
24157,0
24158,0
24159,0
24160,0
24161,0
24162,1
24163,1
24164,0
24165,1
24166,1
24167,0
24168,0
24169,1
24170,0
24171,0
24172,1
24173,0
24174,1
24175,0
24176,0
24177,0
24178,0
24179,1
24180,0
24181,1
24182,0
24183,0
24184,1
24185,0
24186,0
24187,0
24188,1
24189,0
24190,0
24191,0
24192,1
24193,1
24194,1
24195,1
24196,0
24197,1
24198,1
24199,1
24200,0
24201,0
24202,1
24203,1
24204,1
24205,1
24206,1
24207,1
24208,1
24209,0
24210,1
24211,0
24212,0
24213,1
24214,0
24215,1
24216,0
24217,1
24218,0
24219,1
24220,0
24221,0
24222,1
24223,1
24224,1
24225,1
24226,1
24227,1
24228,1
24229,0
24230,0
24231,0
24232,0
24233,1
24234,0
24235,1
24236,0
24237,1
24238,1
24239,1
24240,0
24241,1
24242,0
24243,0
24244,0
24245,1
24246,1
24247,1
24248,0
24249,0
24250,1
24251,0
24252,1
24253,0
24254,1
24255,1
24256,1
24257,0
24258,1
24259,0
24260,0
24261,0
24262,0
24263,0
24264,0
24265,1
24266,1
24267,0
24268,1
24269,1
24270,0
24271,0
24272,0
24273,0
24274,1
24275,0
24276,0
24277,0
24278,0
24279,1
24280,1
24281,0
24282,1
24283,0
24284,1
24285,1
24286,0
24287,1
24288,1
24289,0
24290,0
24291,1
24292,1
24293,0
24294,1
24295,0
24296,0
24297,1
24298,1
24299,1
24300,1
24301,0
24302,1
24303,1
24304,1
24305,1
24306,1
24307,0
24308,0
24309,1
24310,1
24311,1
24312,0
24313,0
24314,1
24315,0
24316,1
24317,1
24318,0
24319,0
24320,0
24321,0
24322,0
24323,1
24324,1
24325,0
24326,0
24327,1
24328,1
24329,0
24330,0
24331,0
24332,0
24333,0
24334,1
24335,1
24336,1
24337,0
24338,0
24339,0
24340,1
24341,0
24342,1
24343,1
24344,0
24345,0
24346,0
24347,1
24348,1
24349,1
24350,0
24351,1
24352,0
24353,1
24354,1
24355,0
24356,0
24357,1
24358,1
24359,0
24360,1
24361,0
24362,0
24363,0
24364,0
24365,0
24366,0
24367,1
24368,0
24369,0
24370,0
24371,1
24372,0
24373,0
24374,1
24375,1
24376,1
24377,1
24378,0
24379,1
24380,1
24381,0
24382,1
24383,1
24384,0
24385,1
24386,1
24387,1
24388,1
24389,1
24390,1
24391,0
24392,1
24393,1
24394,1
24395,1
24396,0
24397,0
24398,1
24399,1
24400,1
24401,1
24402,1
24403,1
24404,0
24405,1
24406,1
24407,0
24408,0
24409,0
24410,1
24411,1
24412,1
24413,0
24414,0
24415,0
24416,1
24417,0
24418,0
24419,0
24420,0
24421,1
24422,1
24423,0
24424,1
24425,0
24426,0
24427,0
24428,0
24429,0
24430,1
24431,0
24432,1
24433,1
24434,0
24435,0
24436,0
24437,1
24438,0
24439,1
24440,1
24441,1
24442,1
24443,0
24444,0
24445,0
24446,1
24447,1
24448,0
24449,0
24450,1
24451,0
24452,1
24453,0
24454,0
24455,1
24456,1
24457,0
24458,1
24459,1
24460,0
24461,0
24462,0
24463,0
24464,1
24465,0
24466,0
24467,1
24468,1
24469,1
24470,1
24471,0
24472,1
24473,1
24474,1
24475,1
24476,1
24477,0
24478,0
24479,1
24480,1
24481,1
24482,0
24483,0
24484,0
24485,0
24486,0
24487,0
24488,1
24489,1
24490,0
24491,0
24492,1
24493,1
24494,1
24495,0
24496,1
24497,1
24498,1
24499,1
24500,0
24501,0
24502,1
24503,0
24504,0
24505,0
24506,0
24507,1
24508,1
24509,1
24510,0
24511,0
24512,0
24513,1
24514,0
24515,1
24516,0
24517,1
24518,0
24519,0
24520,0
24521,0
24522,1
24523,0
24524,0
24525,1
24526,1
24527,0
24528,0
24529,1
24530,1
24531,0
24532,0
24533,1
24534,0
24535,0
24536,0
24537,1
24538,0
24539,1
24540,1
24541,1
24542,0
24543,1
24544,1
24545,1
24546,0
24547,1
24548,1
24549,0
24550,1
24551,0
24552,0
24553,1
24554,1
24555,1
24556,0
24557,0
24558,1
24559,0
24560,0
24561,1
24562,0
24563,0
24564,0
24565,1
24566,0
24567,0
24568,1
24569,1
24570,1
24571,0
24572,1
24573,0
24574,1
24575,0
24576,1
24577,1
24578,0
24579,0
24580,1
24581,0
24582,1
24583,0
24584,0
24585,0
24586,0
24587,1
24588,1
24589,0
24590,1
24591,0
24592,1
24593,1
24594,1
24595,0
24596,0
24597,1
24598,0
24599,1
24600,1
24601,1
24602,0
24603,1
24604,1
24605,1
24606,0
24607,0
24608,1
24609,0
24610,0
24611,0
24612,0
24613,0
24614,0
24615,0
24616,1
24617,1
24618,1
24619,0
24620,1
24621,1
24622,1
24623,0
24624,1
24625,1
24626,0
24627,1
24628,1
24629,0
24630,0
24631,1
24632,0
24633,0
24634,1
24635,0
24636,0
24637,0
24638,1
24639,0
24640,0
24641,0
24642,0
24643,0
24644,0
24645,0
24646,0
24647,0
24648,0
24649,1
24650,0
24651,1
24652,0
24653,0
24654,0
24655,0
24656,0
24657,0
24658,0
24659,1
24660,1
24661,1
24662,1
24663,0
24664,1
24665,0
24666,0
24667,1
24668,0
24669,1
24670,0
24671,1
24672,0
24673,0
24674,1
24675,1
24676,1
24677,1
24678,1
24679,1
24680,0
24681,1
24682,0
24683,1
24684,0
24685,1
24686,0
24687,1
24688,0
24689,1
24690,1
24691,0
24692,1
24693,0
24694,0
24695,0
24696,0
24697,1
24698,1
24699,0
24700,0
24701,1
24702,0
24703,0
24704,1
24705,1
24706,1
24707,1
24708,0
24709,1
24710,0
24711,0
24712,0
24713,0
24714,0
24715,0
24716,1
24717,0
24718,0
24719,0
24720,1
24721,1
24722,1
24723,1
24724,1
24725,1
24726,0
24727,1
24728,0
24729,0
24730,0
24731,1
24732,0
24733,1
24734,0
24735,0
24736,0
24737,0
24738,0
24739,1
24740,1
24741,1
24742,0
24743,0
24744,1
24745,0
24746,0
24747,1
24748,0
24749,1
24750,1
24751,1
24752,1
24753,1
24754,0
24755,1
24756,1
24757,0
24758,0
24759,0
24760,1
24761,0
24762,1
24763,0
24764,1
24765,0
24766,1
24767,1
24768,1
24769,1
24770,1
24771,1
24772,1
24773,1
24774,0
24775,1
24776,1
24777,0
24778,0
24779,0
24780,1
24781,0
24782,1
24783,1
24784,1
24785,0
24786,1
24787,0
24788,0
24789,1
24790,1
24791,1
24792,0
24793,1
24794,0
24795,0
24796,1
24797,1
24798,1
24799,0
24800,1
24801,0
24802,1
24803,0
24804,0
24805,0
24806,0
24807,1
24808,0
24809,1
24810,0
24811,1
24812,0
24813,0
24814,1
24815,0
24816,1
24817,0
24818,0
24819,1
24820,0
24821,1
24822,0
24823,0
24824,0
24825,1
24826,1
24827,1
24828,1
24829,1
24830,0
24831,1
24832,1
24833,0
24834,1
24835,0
24836,0
24837,1
24838,0
24839,0
24840,0
24841,0
24842,0
24843,0
24844,0
24845,1
24846,1
24847,0
24848,1
24849,0
24850,1
24851,1
24852,0
24853,0
24854,1
24855,0
24856,1
24857,1
24858,1
24859,1
24860,1
24861,0
24862,1
24863,1
24864,0
24865,1
24866,1
24867,0
24868,0
24869,1
24870,0
24871,0
24872,1
24873,0
24874,0
24875,1
24876,0
24877,0
24878,0
24879,1
24880,0
24881,0
24882,1
24883,0
24884,0
24885,1
24886,1
24887,0
24888,0
24889,1
24890,1
24891,0
24892,1
24893,0
24894,1
24895,0
24896,1
24897,0
24898,1
24899,1
24900,0
24901,1
24902,0
24903,0
24904,0
24905,1
24906,0
24907,0
24908,0
24909,1
24910,0
24911,0
24912,0
24913,1
24914,0
24915,0
24916,1
24917,1
24918,0
24919,0
24920,1
24921,1
24922,1
24923,0
24924,0
24925,0
24926,0
24927,1
24928,0
24929,0
24930,0
24931,1
24932,1
24933,0
24934,1
24935,1
24936,0
24937,0
24938,0
24939,1
24940,1
24941,1
24942,0
24943,0
24944,0
24945,0
24946,0
24947,1
24948,0
24949,1
24950,0
24951,1
24952,1
24953,1
24954,1
24955,1
24956,0
24957,0
24958,1
24959,1
24960,0
24961,1
24962,1
24963,0
24964,1
24965,1
24966,0
24967,0
24968,0
24969,0
24970,0
24971,1
24972,0
24973,0
24974,1
24975,0
24976,0
24977,1
24978,0
24979,1
24980,1
24981,1
24982,1
24983,0
24984,0
24985,0
24986,0
24987,1
24988,1
24989,0
24990,0
24991,1
24992,1
24993,0
24994,1
24995,1
24996,1
24997,1
24998,0
24999,0
25000,1
25001,1
25002,0
25003,0
25004,0
25005,0
25006,1
25007,0
25008,0
25009,0
25010,0
25011,0
25012,1
25013,1
25014,0
25015,0
25016,1
25017,1
25018,0
25019,1
25020,0
25021,0
25022,0
25023,1
25024,0
25025,0
25026,0
25027,0
25028,0
25029,1
25030,1
25031,0
25032,1
25033,1
25034,1
25035,0
25036,1
25037,1
25038,0
25039,0
25040,1
25041,1
25042,0
25043,1
25044,1
25045,0
25046,0
25047,0
25048,1
25049,0
25050,0
25051,0
25052,1
25053,1
25054,0
25055,0
25056,0
25057,0
25058,1
25059,0
25060,1
25061,0
25062,0
25063,1
25064,0
25065,0
25066,0
25067,0
25068,0
25069,0
25070,1
25071,0
25072,1
25073,1
25074,0
25075,1
25076,1
25077,0
25078,1
25079,1
25080,1
25081,0
25082,1
25083,1
25084,0
25085,1
25086,0
25087,0
25088,0
25089,1
25090,0
25091,1
25092,0
25093,0
25094,0
25095,0
25096,0
25097,0
25098,1
25099,1
25100,0
25101,0
25102,0
25103,1
25104,0
25105,0
25106,1
25107,1
25108,0
25109,0
25110,1
25111,1
25112,1
25113,1
25114,0
25115,1
25116,1
25117,0
25118,0
25119,1
25120,1
25121,0
25122,1
25123,0
25124,0
25125,1
25126,1
25127,0
25128,1
25129,1
25130,0
25131,0
25132,1
25133,1
25134,0
25135,1
25136,1
25137,0
25138,0
25139,0
25140,1
25141,1
25142,1
25143,0
25144,0
25145,0
25146,1
25147,1
25148,1
25149,0
25150,1
25151,0
25152,0
25153,1
25154,0
25155,1
25156,1
25157,1
25158,0
25159,1
25160,1
25161,0
25162,1
25163,1
25164,0
25165,1
25166,1
25167,1
25168,1
25169,0
25170,0
25171,1
25172,0
25173,1
25174,0
25175,1
25176,1
25177,0
25178,0
25179,0
25180,0
25181,0
25182,0
25183,1
25184,0
25185,0
25186,0
25187,0
25188,0
25189,1
25190,1
25191,0
25192,0
25193,0
25194,0
25195,0
25196,1
25197,0
25198,0
25199,0
25200,0
25201,0
25202,0
25203,1
25204,0
25205,0
25206,1
25207,1
25208,0
25209,1
25210,1
25211,1
25212,0
25213,0
25214,0
25215,1
25216,1
25217,1
25218,0
25219,1
25220,1
25221,1
25222,0
25223,0
25224,0
25225,1
25226,0
25227,1
25228,1
25229,0
25230,1
25231,1
25232,1
25233,1
25234,0
25235,1
25236,0
25237,0
25238,0
25239,0
25240,0
25241,1
25242,1
25243,0
25244,1
25245,1
25246,0
25247,1
25248,0
25249,1
25250,0
25251,0
25252,0
25253,1
25254,1
25255,0
25256,0
25257,0
25258,0
25259,1
25260,1
25261,1
25262,1
25263,0
25264,1
25265,0
25266,0
25267,0
25268,1
25269,0
25270,1
25271,1
25272,0
25273,0
25274,1
25275,0
25276,1
25277,0
25278,0
25279,1
25280,0
25281,0
25282,0
25283,0
25284,0
25285,1
25286,0
25287,1
25288,0
25289,1
25290,1
25291,0
25292,1
25293,1
25294,1
25295,1
25296,0
25297,0
25298,0
25299,0
25300,1
25301,1
25302,1
25303,1
25304,1
25305,0
25306,0
25307,0
25308,1
25309,1
25310,1
25311,1
25312,1
25313,0
25314,0
25315,0
25316,1
25317,0
25318,1
25319,0
25320,1
25321,0
25322,1
25323,0
25324,1
25325,1
25326,1
25327,1
25328,1
25329,1
25330,0
25331,1
25332,0
25333,1
25334,0
25335,0
25336,0
25337,0
25338,1
25339,0
25340,1
25341,0
25342,1
25343,1
25344,0
25345,0
25346,0
25347,0
25348,1
25349,0
25350,0
25351,1
25352,1
25353,0
25354,0
25355,0
25356,1
25357,1
25358,0
25359,0
25360,0
25361,0
25362,1
25363,0
25364,1
25365,1
25366,1
25367,0
25368,1
25369,1
25370,1
25371,0
25372,1
25373,0
25374,1
25375,0
25376,1
25377,0
25378,1
25379,1
25380,0
25381,1
25382,0
25383,0
25384,0
25385,1
25386,0
25387,0
25388,1
25389,0
25390,1
25391,1
25392,1
25393,0
25394,1
25395,0
25396,0
25397,0
25398,1
25399,1
25400,0
25401,0
25402,0
25403,0
25404,0
25405,0
25406,0
25407,1
25408,1
25409,0
25410,0
25411,1
25412,1
25413,0
25414,0
25415,0
25416,1
25417,1
25418,1
25419,1
25420,0
25421,0
25422,1
25423,1
25424,0
25425,1
25426,0
25427,0
25428,0
25429,0
25430,0
25431,0
25432,1
25433,0
25434,1
25435,0
25436,1
25437,0
25438,0
25439,1
25440,0
25441,1
25442,1
25443,1
25444,1
25445,0
25446,1
25447,0
25448,1
25449,1
25450,1
25451,0
25452,1
25453,0
25454,1
25455,1
25456,1
25457,0
25458,1
25459,0
25460,1
25461,0
25462,1
25463,0
25464,0
25465,1
25466,0
25467,1
25468,0
25469,1
25470,0
25471,0
25472,1
25473,1
25474,0
25475,0
25476,1
25477,0
25478,1
25479,1
25480,0
25481,0
25482,0
25483,0
25484,1
25485,0
25486,0
25487,0
25488,1
25489,1
25490,1
25491,0
25492,0
25493,1
25494,1
25495,0
25496,0
25497,0
25498,0
25499,0
25500,1
25501,1
25502,0
25503,0
25504,1
25505,0
25506,0
25507,0
25508,0
25509,1
25510,0
25511,0
25512,0
25513,0
25514,0
25515,1
25516,0
25517,1
25518,1
25519,0
25520,0
25521,1
25522,1
25523,1
25524,0
25525,0
25526,0
25527,1
25528,1
25529,0
25530,1
25531,1
25532,0
25533,1
25534,0
25535,0
25536,0
25537,1
25538,0
25539,1
25540,1
25541,0
25542,1
25543,0
25544,0
25545,1
25546,0
25547,0
25548,1
25549,0
25550,1
25551,0
25552,1
25553,1
25554,1
25555,1
25556,0
25557,1
25558,0
25559,0
25560,1
25561,0
25562,0
25563,1
25564,1
25565,1
25566,0
25567,1
25568,0
25569,0
25570,0
25571,1
25572,0
25573,0
25574,1
25575,0
25576,0
25577,0
25578,1
25579,0
25580,1
25581,0
25582,1
25583,0
25584,0
25585,1
25586,1
25587,0
25588,1
25589,1
25590,1
25591,0
25592,1
25593,1
25594,1
25595,0
25596,1
25597,0
25598,0
25599,0
25600,0
25601,0
25602,1
25603,0
25604,1
25605,1
25606,1
25607,1
25608,0
25609,0
25610,1
25611,0
25612,0
25613,1
25614,0
25615,1
25616,1
25617,1
25618,1
25619,1
25620,0
25621,1
25622,0
25623,0
25624,0
25625,0
25626,0
25627,0
25628,1
25629,1
25630,0
25631,0
25632,0
25633,0
25634,0
25635,0
25636,1
25637,1
25638,1
25639,0
25640,0
25641,1
25642,1
25643,0
25644,1
25645,0
25646,1
25647,1
25648,1
25649,0
25650,0
25651,1
25652,1
25653,0
25654,1
25655,0
25656,0
25657,1
25658,0
25659,1
25660,1
25661,1
25662,0
25663,0
25664,1
25665,1
25666,0
25667,1
25668,1
25669,1
25670,1
25671,1
25672,0
25673,0
25674,1
25675,1
25676,1
25677,1
25678,0
25679,1
25680,1
25681,0
25682,0
25683,1
25684,1
25685,0
25686,0
25687,1
25688,0
25689,1
25690,1
25691,1
25692,1
25693,1
25694,0
25695,0
25696,1
25697,0
25698,1
25699,0
25700,0
25701,1
25702,0
25703,1
25704,1
25705,1
25706,0
25707,1
25708,0
25709,0
25710,0
25711,0
25712,0
25713,1
25714,0
25715,0
25716,1
25717,0
25718,0
25719,1
25720,0
25721,1
25722,1
25723,1
25724,0
25725,0
25726,0
25727,1
25728,1
25729,0
25730,0
25731,0
25732,0
25733,1
25734,0
25735,1
25736,1
25737,0
25738,1
25739,0
25740,0
25741,1
25742,1
25743,0
25744,1
25745,0
25746,1
25747,0
25748,1
25749,1
25750,0
25751,0
25752,0
25753,0
25754,1
25755,0
25756,0
25757,0
25758,1
25759,1
25760,1
25761,0
25762,0
25763,0
25764,0
25765,1
25766,1
25767,0
25768,0
25769,0
25770,1
25771,1
25772,0
25773,1
25774,1
25775,1
25776,1
25777,1
25778,1
25779,1
25780,0
25781,1
25782,0
25783,0
25784,1
25785,1
25786,1
25787,0
25788,0
25789,0
25790,1
25791,0
25792,1
25793,0
25794,1
25795,1
25796,1
25797,0
25798,1
25799,0
25800,0
25801,1
25802,0
25803,1
25804,1
25805,1
25806,0
25807,0
25808,0
25809,1
25810,0
25811,0
25812,1
25813,1
25814,0
25815,0
25816,1
25817,0
25818,0
25819,0
25820,0
25821,1
25822,0
25823,1
25824,0
25825,0
25826,0
25827,1
25828,1
25829,1
25830,1
25831,0
25832,1
25833,1
25834,1
25835,1
25836,0
25837,1
25838,1
25839,1
25840,1
25841,1
25842,0
25843,0
25844,0
25845,0
25846,0
25847,1
25848,1
25849,0
25850,0
25851,1
25852,1
25853,0
25854,1
25855,1
25856,1
25857,0
25858,1
25859,1
25860,1
25861,0
25862,1
25863,0
25864,1
25865,1
25866,0
25867,0
25868,1
25869,0
25870,1
25871,0
25872,1
25873,0
25874,0
25875,0
25876,1
25877,1
25878,1
25879,0
25880,1
25881,1
25882,1
25883,1
25884,1
25885,0
25886,0
25887,0
25888,0
25889,0
25890,0
25891,0
25892,0
25893,1
25894,1
25895,0
25896,0
25897,1
25898,0
25899,0
25900,0
25901,1
25902,1
25903,1
25904,1
25905,0
25906,1
25907,1
25908,0
25909,0
25910,1
25911,1
25912,1
25913,1
25914,0
25915,0
25916,0
25917,0
25918,0
25919,0
25920,0
25921,0
25922,0
25923,0
25924,1
25925,1
25926,1
25927,0
25928,1
25929,0
25930,1
25931,1
25932,1
25933,1
25934,0
25935,0
25936,0
25937,0
25938,1
25939,1
25940,1
25941,0
25942,1
25943,0
25944,0
25945,0
25946,0
25947,0
25948,1
25949,1
25950,0
25951,0
25952,0
25953,1
25954,0
25955,1
25956,1
25957,1
25958,0
25959,1
25960,1
25961,0
25962,1
25963,0
25964,1
25965,1
25966,1
25967,0
25968,1
25969,1
25970,0
25971,1
25972,0
25973,1
25974,0
25975,1
25976,1
25977,1
25978,1
25979,1
25980,1
25981,0
25982,1
25983,1
25984,1
25985,1
25986,0
25987,1
25988,1
25989,0
25990,1
25991,1
25992,0
25993,1
25994,1
25995,1
25996,1
25997,1
25998,0
25999,1
